empresa	cod_zon	zona	tienda	localidad	oficina_administrativa	externo	vend_actual	vend_rtc_actual	supervisor	tipo_riesgo	tipo_cliente	cod_cliente	cliente	td	num_doc	fecha_doc	mes_emis	ano_emis	dias_plazo	fecha_vcto	m_vcto	ano_vcto	fecha_al	dias_transc_vcto_of	tipo_de_operacion	rango_vcto	linea_de_credito	ind_vcto	semaforo_de_vencimiento	mon	importe_original	saldo	tp	dolares	soles	glosa	est_letr	banco	num_cobranza	referencia	correo	telefono
CAISAC	319	ICA-PALPA-NAZCA-ACARI		NAZCA			CARLOS LOAYZA	CARLOS LOAYZA	M.MAZA	RIESGO ALTO	DISTRIBUIDOR	00030406514	VALENCIA YANQUI, FRANCISCO JAVIER	LT	18-1625	20/07/2018	Julio	2018	90	18/10/2018	Octubre	2018	17/12/2018	60	NORMAL	2 - (31 A 60 DIAS)	5000	VENCIDO	3.- ROJO	US	230.64	17.14	3.355	17.14	57.50		COPR	BCP ME	495-3195-8	BV B0040000339		
CAISAC	30503	HUARAL	LIMA	HUARAL 			JUAN COBEÑAS	JUAN COBEÑAS	M.GONZALES	RIESGO ALTO	DISTRIBUIDOR	00041219699	CERNA ASENCIO, NELSON GERONIMO DNI:41219699	PA	OP 080587	23/05/2018	Mayo	2018	0	23/05/2018	Mayo	2018	17/12/2018	208	NORMAL	9 - (SALDO A FAVOR)	0	SALDO A FAVOR	1.- VERDE	US	-9.44	-9.44	3.355	-9.44	-31.67							
CAISAC	30503	HUARAL	HUARAL	HUARAL			JUAN COBEÑAS	JUAN COBEÑAS	M.GONZALES	RIESGO ALTO	DISTRIBUIDOR	00042767196	VINO DE LA CRUZ, ANGEL DAMAYO	BV	B0040000415	23/11/2018	Noviembre	2018	30	23/12/2018	Diciembre	2018	17/12/2018	-6	NORMAL	8 - (VIGENTE)	0	VIGENTE	1.- VERDE	US	127.44	127.44	3.355	127.44	427.56	VINO DE LA CRUZ ANGEL						
CAISAC	318	AYACUCHO	LIMA	QUIMBIRI			FELIPE OCHOA	FELIPE OCHOA	M.MAZA	RIESGO ALTO	DISTRIBUIDOR	00044942947	FLORES CORDOVA, CLARIZA	LT	18-2529	09/11/2018	Noviembre	2018	60	08/01/2019	Enero	2019	17/12/2018	-22	NORMAL	8 - (VIGENTE)	1000	VIGENTE	1.- VERDE	US	528.17	528.17	3.355	528.17	1,772.01		CT			BV B0040000401		
CAISAC	309	DPTO SAN MARTIN-RIOJA-MOYOBAMBA-TARAPOTO		TARAPOTO			RALPH PANDURO	RALPH PANDURO	E.ALCAZAR	RIESGO ALTO	DISTRIBUIDOR	10010180665	MENDOZA JIMENEZ, EPIFANIA OFELIA	LT	18-1659-P	27/07/2018	Julio	2018	62	27/09/2018	Septiembre	2018	17/12/2018	81	POSTERGADO	3 - (61 A 90 DIAS)	5000	VENCIDO	3.- ROJO	US	289.71	289.71	3.355	289.71	971.98		COPR	BCP ME	499-0888-6	LT 18-1659		
CAISAC	309	DPTO SAN MARTIN-RIOJA-MOYOBAMBA-TARAPOTO		TARAPOTO			RALPH PANDURO	RALPH PANDURO	E.ALCAZAR	RIESGO ALTO	DISTRIBUIDOR	10010180665	MENDOZA JIMENEZ, EPIFANIA OFELIA	ND	FD040000415	16/08/2018	Agosto	2018	1	17/08/2018	Agosto	2018	17/12/2018	122	NORMAL	5 - (121 A 360 DIAS)	5000	VENCIDO	3.- ROJO	US	36.96	36.96	3.355	36.96	124.00	MENDOZA JIMENEZ, EPIFANIA OFELIA						
CAISAC	309	DPTO SAN MARTIN-RIOJA-MOYOBAMBA-TARAPOTO		TARAPOTO			RALPH PANDURO	RALPH PANDURO	E.ALCAZAR	RIESGO ALTO	DISTRIBUIDOR	10010180665	MENDOZA JIMENEZ, EPIFANIA OFELIA	ND	FD040000441	10/10/2018	Octubre	2018	1	11/10/2018	Octubre	2018	17/12/2018	67	NORMAL	3 - (61 A 90 DIAS)	5000	VENCIDO	3.- ROJO	US	36.96	36.96	3.355	36.96	124.00	MENDOZA JIMENEZ, EPIFANIA OFELIA						
CAISAC	324	TACNA MOQUEGUA JULIACA PTO MALDONADO		JULIACA			WILVER CALLATA	WILVER CALLATA	M.MAZA	RIESGO ALTO	DISTRIBUIDOR	10015632491	AMANQUI QUISPE, IDA MARITZA	FT	0040048174	22/06/2016	Junio	2016	60	21/08/2016	Agosto	2016	17/12/2018	848	NORMAL	6 - (MAS DE 360 DIAS)	3000	VENCIDO	4.- NEGRO	US	483.94	242.91	3.355	242.91	814.96	AMANQUI QUISPE IDA						
CAISAC	306	PIURA-SULLANA-CHUTUCANAS-TUMBES		TAMBO GRANDE			GUILLERMO CONTRERAS	GUILLERMO CONTRERAS	E.ALCAZAR	RIESGO ALTO	DISTRIBUIDOR	10028003108	ZETA CHERRES, MANUEL JOSE	FT	F0040008206	17/12/2018	Diciembre	2018	35	21/01/2019	Enero	2019	17/12/2018	-35	NORMAL	8 - (VIGENTE)	5000	VIGENTE	1.- VERDE	US	197.11	197.11	3.355	197.11	661.30	ZETA CHERRES MANUEL JOSE						
CAISAC	306	PIURA-SULLANA-CHUTUCANAS-TUMBES		PIURA			GUILLERMO CONTRERAS	GUILLERMO CONTRERAS	E.ALCAZAR	COB. JUD	DISTRIBUIDOR	10028506380	MONTOYA SANCHEZ, ANGEL JESUS	LT	A15-11524	10/10/2015	Octubre	2015	31	10/11/2015	Noviembre	2015	17/12/2018	1133	RENOVADO	7 - (COB. JUDICIAL)	0	VENCIDO	4.- NEGRO	US	2,000.00	2,000.00	3.355	2,000.00	6,710.00		COPR	BCP ME	387-6042-7	LT A15-1524		
CAISAC	306	PIURA-SULLANA-CHUTUCANAS-TUMBES		PIURA			GUILLERMO CONTRERAS	GUILLERMO CONTRERAS	E.ALCAZAR	COB. JUD	DISTRIBUIDOR	10028506380	MONTOYA SANCHEZ, ANGEL JESUS	LT	A15-11813	18/10/2015	Octubre	2015	31	18/11/2015	Noviembre	2015	17/12/2018	1125	RENOVADO	7 - (COB. JUDICIAL)	0	VENCIDO	4.- NEGRO	US	900.00	900.00	3.355	900.00	3,019.50		COPR	BCP ME	391-8537-8	LT A15-1813		
CAISAC	306	PIURA-SULLANA-CHUTUCANAS-TUMBES		PIURA			GUILLERMO CONTRERAS	GUILLERMO CONTRERAS	E.ALCAZAR	COB. JUD	DISTRIBUIDOR	10028506380	MONTOYA SANCHEZ, ANGEL JESUS	LT	A15-31074	21/10/2015	Octubre	2015	31	21/11/2015	Noviembre	2015	17/12/2018	1122	RENOVADO	7 - (COB. JUDICIAL)	0	VENCIDO	4.- NEGRO	US	520.00	520.00	3.355	520.00	1,744.60		COPR	BCP ME	382-6823-6	LT A15-21074		
CAISAC	306	PIURA-SULLANA-CHUTUCANAS-TUMBES		PIURA			GUILLERMO CONTRERAS	GUILLERMO CONTRERAS	E.ALCAZAR	COB. JUD	DISTRIBUIDOR	10028506380	MONTOYA SANCHEZ, ANGEL JESUS	LT	A15-39954	07/10/2015	Octubre	2015	31	07/11/2015	Noviembre	2015	17/12/2018	1136	RENOVADO	7 - (COB. JUDICIAL)	0	VENCIDO	4.- NEGRO	US	500.00	276.39	3.355	276.39	927.29		COPR	BCP ME	381-0376-4	LT A15-29954		
CAISAC	306	PIURA-SULLANA-CHUTUCANAS-TUMBES		SULLANA			GUILLERMO CONTRERAS	GUILLERMO CONTRERAS	E.ALCAZAR	RIESGO ALTO	DISTRIBUIDOR	10035974089	VILLEGAS YARLEQUE MARTHA	LT	18-0612	01/05/2018	Mayo	2018	35	05/06/2018	Junio	2018	17/12/2018	195	NORMAL	5 - (121 A 360 DIAS)	10000	VENCIDO	3.- ROJO	US	274.75	149.94	3.355	149.94	503.05		CTRE			FT F0040005204		
CAISAC	306	PIURA-SULLANA-CHUTUCANAS-TUMBES		SULLANA			GUILLERMO CONTRERAS	GUILLERMO CONTRERAS	E.ALCAZAR	RIESGO ALTO	DISTRIBUIDOR	10035974089	VILLEGAS YARLEQUE MARTHA	LT	18-2354	19/10/2018	Octubre	2018	60	18/12/2018	Diciembre	2018	17/12/2018	-1	NORMAL	8 - (VIGENTE)	10000	VIGENTE	1.- VERDE	US	476.60	476.60	3.355	476.60	1,598.99		CO	BCP ME	507-2516-2	FT F0040007586		
CAISAC	306	PIURA-SULLANA-CHUTUCANAS-TUMBES		SULLANA			GUILLERMO CONTRERAS	GUILLERMO CONTRERAS	E.ALCAZAR	RIESGO ALTO	DISTRIBUIDOR	10035974089	VILLEGAS YARLEQUE MARTHA	LT	18-2355	19/10/2018	Octubre	2018	75	02/01/2019	Enero	2019	17/12/2018	-16	NORMAL	8 - (VIGENTE)	10000	VIGENTE	1.- VERDE	US	476.60	476.60	3.355	476.60	1,598.99		CO	BCP ME	507-2516-3	FT F0040007586		
CAISAC	306	PIURA-SULLANA-CHUTUCANAS-TUMBES		SULLANA			GUILLERMO CONTRERAS	GUILLERMO CONTRERAS	E.ALCAZAR	RIESGO ALTO	DISTRIBUIDOR	10035974089	VILLEGAS YARLEQUE MARTHA	LT	18-2356	19/10/2018	Octubre	2018	90	17/01/2019	Enero	2019	17/12/2018	-31	NORMAL	8 - (VIGENTE)	10000	VIGENTE	1.- VERDE	US	476.60	476.60	3.355	476.60	1,598.99		CO	BCP ME	507-2516-4	FT F0040007586		
CAISAC	306	PIURA-SULLANA-CHUTUCANAS-TUMBES		SULLANA			GUILLERMO CONTRERAS	GUILLERMO CONTRERAS	E.ALCAZAR	RIESGO ALTO	DISTRIBUIDOR	10035974089	VILLEGAS YARLEQUE MARTHA	LT	18-2357	19/10/2018	Octubre	2018	105	01/02/2019	Febrero	2019	17/12/2018	-46	NORMAL	8 - (VIGENTE)	10000	VIGENTE	1.- VERDE	US	476.60	476.60	3.355	476.60	1,598.99		CO	BCP ME	507-2516-5	FT F0040007586		
CAISAC	306	PIURA-SULLANA-CHUTUCANAS-TUMBES		SULLANA			GUILLERMO CONTRERAS	GUILLERMO CONTRERAS	E.ALCAZAR	RIESGO ALTO	DISTRIBUIDOR	10035974089	VILLEGAS YARLEQUE MARTHA	LT	18-2358	19/10/2018	Octubre	2018	120	16/02/2019	Febrero	2019	17/12/2018	-61	NORMAL	8 - (VIGENTE)	10000	VIGENTE	1.- VERDE	US	476.59	476.59	3.355	476.59	1,598.96		CO	BCP ME	507-2516-6	FT F0040007586		
CAISAC	315	DPTO JUNIN-HUANCAVELICA-CERRO DE PASCO	LIMA	OXAPAMPA			HECTOR CHACON	HECTOR CHACON	M.GONZALES	RIESGO MEDIO	DISTRIBUIDOR	10043415145	OBANDO CORZO, FELIX ALFREDO	LT	18-2365	23/10/2018	Octubre	2018	60	22/12/2018	Diciembre	2018	17/12/2018	-5	NORMAL	8 - (VIGENTE)	15000	VIGENTE	1.- VERDE	US	890.45	890.45	3.355	890.45	2,987.46		CO	BCP ME	507-2680-4	FT F0040007604,FT F0040007619		
CAISAC	315	DPTO JUNIN-HUANCAVELICA-CERRO DE PASCO	LIMA	OXAPAMPA			HECTOR CHACON	HECTOR CHACON	M.GONZALES	RIESGO MEDIO	DISTRIBUIDOR	10043415145	OBANDO CORZO, FELIX ALFREDO	LT	18-2366	23/10/2018	Octubre	2018	90	21/01/2019	Enero	2019	17/12/2018	-35	NORMAL	8 - (VIGENTE)	15000	VIGENTE	1.- VERDE	US	890.45	890.45	3.355	890.45	2,987.46		CO	BCP ME	507-2680-5	FT F0040007604,FT F0040007619		
CAISAC	312	ANCASH-CHIMBOTE-SANTA-CASMA-HUARMEY		MATO			MAXIMO SOLDEVILLA	MAXIMO SOLDEVILLA	E.ALCAZAR	COB. JUD	DISTRIBUIDOR	10071336501	CRUZATE RONDAN, CARLOS ALBERTO	LT	R14-12471	06/11/2015	Noviembre	2015	101	15/02/2016	Febrero	2016	17/12/2018	1036	REFINANCIADO	7 - (COB. JUDICIAL)	0	VENCIDO	4.- NEGRO	MN	293.56	77.33	3.355	23.05	77.33		COPR	BCP MN	401-1797-4	LT 14-1247,ND 0040003413,ND 0040003853		
CAISAC	319	ICA-PALPA-NAZCA-ACARI					CARLOS LOAYZA	CARLOS LOAYZA	M.MAZA	RIESGO ALTO	AGRICULTOR	10078521002	ARAMBURU PICASSO, JOSE ALFREDO ROBERTO	FT	F0040008079	03/12/2018	Diciembre	2018	15	18/12/2018	Diciembre	2018	17/12/2018	-1	NORMAL	8 - (VIGENTE)	3000	VIGENTE	1.- VERDE	US	247.80	247.80	3.355	247.80	831.37	ARAMBURU PICASSO JOSE						
CAISAC	314	HUANUCO-TINGO MARIA-PUCALLPA-TOCAHE-UCHI		AGUAYTIA			JUAN GALLARDO	JUAN GALLARDO	M.GONZALES	RIESGO ALTO	DISTRIBUIDOR	10101207540	CONTRERAS HUALLPAYUNCA, FELIPE	LT	15-0063-R1	02/08/2016	Agosto	2016	74	15/10/2016	Octubre	2016	17/12/2018	793	REFINANCIADO	6 - (MAS DE 360 DIAS)	0	VENCIDO	4.- NEGRO	US	352.17	159.63	3.355	159.63	535.56		COPR	BCP ME	425-5388-1	LT 15-0063		
CAISAC	304	LIMA SUR	LIMA	SAN LUIS			GIANCARLO LUYO	GIANCARLO LUYO	M.GONZALES	RIESGO MEDIO	DISTRIBUIDOR	10101764571	ABAL TUMBAY, PAULINO JAVIER	FT	F0040008018	29/11/2018	Noviembre	2018	75	12/02/2019	Febrero	2019	17/12/2018	-57	NORMAL	8 - (VIGENTE)	5000	VIGENTE	1.- VERDE	US	349.54	349.54	3.355	349.54	1,172.71	ABAL TUMBAY PAULINO JAVIER						
CAISAC	304	LIMA SUR	LIMA	SAN LUIS			GIANCARLO LUYO	GIANCARLO LUYO	M.GONZALES	RIESGO MEDIO	DISTRIBUIDOR	10101764571	ABAL TUMBAY, PAULINO JAVIER	LT	18-2385	25/10/2018	Octubre	2018	90	23/01/2019	Enero	2019	17/12/2018	-37	NORMAL	8 - (VIGENTE)	5000	VIGENTE	1.- VERDE	US	477.58	477.58	3.355	477.58	1,602.28		CO	BCP ME	506-9367-5	FT F0040007646		
CAISAC	316	MALA-CAÑETE						PEDRO TOMAYQUISPE				10154142121	VILLAFUERTE GARCIA, ROSSANA GUISELA	FT	F0040007887	16/11/2018	Noviembre	2018	100	24/02/2019	Febrero	2019	17/12/2018	-69	NORMAL	8 - (VIGENTE)		VIGENTE	1.- VERDE	US	283.20	283.20	3.355	283.20	950.14	VILLAFUERTE GARCIA ROSSANA						
CAISAC	316	MALA-CAÑETE						PEDRO TOMAYQUISPE				10154142121	VILLAFUERTE GARCIA, ROSSANA GUISELA	FT	F0040008042	29/11/2018	Noviembre	2018	110	19/03/2019	Marzo	2019	17/12/2018	-92	NORMAL	8 - (VIGENTE)		VIGENTE	1.- VERDE	US	564.98	564.98	3.355	564.98	1,895.51	VILLAFUERTE GARCIA ROSSANA GUISELA						
CAISAC	316	MALA-CAÑETE						PEDRO TOMAYQUISPE				10154142121	VILLAFUERTE GARCIA, ROSSANA GUISELA	FT	F0040008152	11/12/2018	Diciembre	2018	120	10/04/2019	Abril	2019	17/12/2018	-114	NORMAL	8 - (VIGENTE)		VIGENTE	1.- VERDE	US	2,016.12	2,016.12	3.355	2,016.12	6,764.08	VILLAFUERTE GARCIA ROSSANA						
CAISAC	316	MALA-CAÑETE						PEDRO TOMAYQUISPE				10154142121	VILLAFUERTE GARCIA, ROSSANA GUISELA	LT	18-2478	31/10/2018	Octubre	2018	100	08/02/2019	Febrero	2019	17/12/2018	-53	NORMAL	8 - (VIGENTE)		VIGENTE	1.- VERDE	US	1,554.72	1,554.72	3.355	1,554.72	5,216.09		CO	BCP ME	506-9429-3	FT F0040007750		
CAISAC	30502	HUACHO HUAURA SAYAN STA ROSA	LIMA	SANTA ROSA			VLADIMIR GONZALES	VLADIMIR GONZALES	M.GONZALES	RIESGO ALTO	DISTRIBUIDOR	10157437271	TOLEDO HUERTAS, LIDIA ELENA	LT	18-2224	28/09/2018	Septiembre	2018	80	17/12/2018	Diciembre	2018	17/12/2018	0	NORMAL	8 - (VIGENTE)	4000	VIGENTE	1.- VERDE	US	379.80	379.80	3.355	379.80	1,274.23		CO	BCP ME	502-0300-3	FT F0040007365		
CAISAC	30502	HUACHO HUAURA SAYAN STA ROSA	LIMA	SANTA ROSA			VLADIMIR GONZALES	VLADIMIR GONZALES	M.GONZALES	RIESGO ALTO	DISTRIBUIDOR	10157437271	TOLEDO HUERTAS, LIDIA ELENA	LT	18-2225	28/09/2018	Septiembre	2018	100	06/01/2019	Enero	2019	17/12/2018	-20	NORMAL	8 - (VIGENTE)	4000	VIGENTE	1.- VERDE	US	379.80	379.80	3.355	379.80	1,274.23		CO	BCP ME	502-0300-4	FT F0040007365		
CAISAC	30502	HUACHO HUAURA SAYAN STA ROSA	LIMA	SANTA ROSA			VLADIMIR GONZALES	VLADIMIR GONZALES	M.GONZALES	RIESGO ALTO	DISTRIBUIDOR	10157437271	TOLEDO HUERTAS, LIDIA ELENA	LT	18-2226	28/09/2018	Septiembre	2018	120	26/01/2019	Enero	2019	17/12/2018	-40	NORMAL	8 - (VIGENTE)	4000	VIGENTE	1.- VERDE	US	379.81	379.81	3.355	379.81	1,274.26		CO	BCP ME	502-0300-5	FT F0040007365		
CAISAC	30501	BARRANCA SUPE PATIVILCA		BARRANCA			ENRIQUE CAPCHA	ENRIQUE CAPCHA	M.GONZALES	RIESGO ALTO	DISTRIBUIDOR	10158488847	SALAS DOMINGUEZ, HAYDEE MARITZA	LT	16-0216-AR1	01/06/2016	Junio	2016	44	15/07/2016	Julio	2016	17/12/2018	885	REFINANCIADO Y RENOVADO	6 - (MAS DE 360 DIAS)	0	VENCIDO	4.- NEGRO	US	343.07	143.07	3.355	143.07	480.00		CTRE			LT 16-0216-A1,LT 16-0510-A1		
CAISAC	315	DPTO JUNIN-HUANCAVELICA-CERRO DE PASCO		HUANCAYO			HECTOR CHACON	HECTOR CHACON	M.GONZALES	RIESGO ALTO	DISTRIBUIDOR	10199048444	ALIAGA ROCHA, FAUSTINO	LT	18-0120	22/01/2018	Enero	2018	90	22/04/2018	Abril	2018	17/12/2018	239	NORMAL	5 - (121 A 360 DIAS)	10000	VENCIDO	3.- ROJO	US	212.40	212.40	3.355	212.40	712.60		COPR	BCP ME	476-3159-1	FT F0040004531		
CAISAC	315	DPTO JUNIN-HUANCAVELICA-CERRO DE PASCO		HUANCAYO			HECTOR CHACON	HECTOR CHACON	M.GONZALES	RIESGO ALTO	DISTRIBUIDOR	10199048444	ALIAGA ROCHA, FAUSTINO	ND	FD040000344	04/05/2018	Mayo	2018	1	05/05/2018	Mayo	2018	17/12/2018	226	NORMAL	5 - (121 A 360 DIAS)	10000	VENCIDO	3.- ROJO	US	7.46	7.46	3.355	7.46	25.03	ALIAGA ROCHA, FAUSTINO						
CAISAC	315	DPTO JUNIN-HUANCAVELICA-CERRO DE PASCO		LA MERCED			HECTOR CHACON	HECTOR CHACON	M.GONZALES	RIESGO ALTO	DISTRIBUIDOR	10201080695	SAMANIEGO ALANIA, OHVER	LT	18-2405	26/10/2018	Octubre	2018	60	25/12/2018	Diciembre	2018	17/12/2018	-8	NORMAL	8 - (VIGENTE)	5000	VIGENTE	1.- VERDE	US	553.23	553.23	3.355	553.23	1,856.09		CO	BCP ME	506-2200-8	FT F0040007669		
CAISAC	315	DPTO JUNIN-HUANCAVELICA-CERRO DE PASCO		JAUJA			HECTOR CHACON	HECTOR CHACON	M.GONZALES	RIESGO ALTO	DISTRIBUIDOR	10206620868	MUÑOZ IRIARTE, PROSPERO ALCIDES	FT	F0040008162	11/12/2018	Diciembre	2018	7	18/12/2018	Diciembre	2018	17/12/2018	-1	NORMAL	8 - (VIGENTE)	0	VIGENTE	1.- VERDE	US	566.40	566.40	3.355	566.40	1,900.27	MUÑOZ IRIARTE PROSPERO						
CAISAC	315	DPTO JUNIN-HUANCAVELICA-CERRO DE PASCO		JAUJA			HECTOR CHACON	HECTOR CHACON	M.GONZALES	RIESGO ALTO	DISTRIBUIDOR	10206808905	GALARZA ROSALES, JORGE ANTONIO	FT	F0040007898	19/11/2018	Noviembre	2018	75	02/02/2019	Febrero	2019	17/12/2018	-47	NORMAL	8 - (VIGENTE)	1400	VIGENTE	1.- VERDE	US	1,016.92	1,016.92	3.355	1,016.92	3,411.77	GALARZA ROSALES JORGE ANTONIO						
CAISAC	315	DPTO JUNIN-HUANCAVELICA-CERRO DE PASCO		JAUJA			HECTOR CHACON	HECTOR CHACON	M.GONZALES	RIESGO ALTO	DISTRIBUIDOR	10206808905	GALARZA ROSALES, JORGE ANTONIO	LT	18-2115	20/09/2018	Septiembre	2018	90	19/12/2018	Diciembre	2018	17/12/2018	-2	NORMAL	8 - (VIGENTE)	1400	VIGENTE	1.- VERDE	US	653.09	653.09	3.355	653.09	2,191.12		CO	BCP ME	503-5265-4	FT F0040007259		
CAISAC	315	DPTO JUNIN-HUANCAVELICA-CERRO DE PASCO					HECTOR CHACON	HECTOR CHACON	M.GONZALES	RIESGO ALTO	DISTRIBUIDOR	10207344163	SOLIS TORRES, GLENDA ANNETTE	LT	18-2235-P	01/10/2018	Octubre	2018	102	11/01/2019	Enero	2019	17/12/2018	-25	POSTERGADO	8 - (VIGENTE)	10000	VIGENTE	1.- VERDE	US	512.88	512.88	3.355	512.88	1,720.71		CO	BCP ME	508-0421-7	LT 18-2235		
CAISAC	315	DPTO JUNIN-HUANCAVELICA-CERRO DE PASCO					HECTOR CHACON	HECTOR CHACON	M.GONZALES	RIESGO ALTO	DISTRIBUIDOR	10207344163	SOLIS TORRES, GLENDA ANNETTE	LT	18-2236-P	01/10/2018	Octubre	2018	81	21/12/2018	Diciembre	2018	17/12/2018	-4	POSTERGADO	8 - (VIGENTE)	10000	VIGENTE	1.- VERDE	US	512.88	512.88	3.355	512.88	1,720.71		CO	BCP ME	508-0421-8	LT 18-2236		
